Date,Region,Channel,Sales,Leads,Conversions,Revenue
2024-11-10,South,Referral,1536,74,25,578.52
2024-11-10,East,Email,570,31,28,542.01
2024-11-10,East,Ads,1567,35,7,368.76
2024-11-10,East,Social Media,3683,142,32,696.51
2024-11-10,East,Referral,4764,139,36,1066.51
2024-11-10,West,Email,3871,90,19,854.24
2024-11-10,West,Ads,4314,105,40,1473.95
2024-11-10,West,Social Media,1259,143,31,258.54
2024-11-10,West,Referral,4637,108,24,1026.75
2024-11-11,North,Email,3409,186,28,442.47
2024-11-11,North,Ads,4728,70,43,3066.69
2024-11-11,North,Social Media,4284,30,29,4352.31
2024-11-11,North,Referral,3414,158,33,570.85
2024-11-11,South,Email,4226,185,2,53.15
2024-11-11,South,Ads,1584,179,49,378.59
2024-11-11,South,Social Media,2849,189,7,93.76
2024-11-11,South,Referral,4222,129,38,1418.07
2024-11-11,East,Email,4835,105,49,2295.09
2024-11-11,East,Ads,2685,183,28,373.17
2024-11-11,East,Social Media,2514,100,44,1306.07
2024-11-11,East,Referral,654,188,29,107.02
2024-11-11,West,Email,2134,166,22,313.83
2024-11-11,West,Ads,1898,82,7,173.95
2024-11-11,West,Social Media,3542,99,43,1570.25
2024-11-11,West,Referral,3098,96,29,823.99
2024-11-12,North,Email,2827,185,25,385.98
2024-11-12,North,Ads,2476,63,37,1312.94
2024-11-12,North,Social Media,4973,143,17,515.98
2024-11-12,North,Referral,4828,173,12,395.23
2024-11-12,South,Email,2120,64,4,153.88
2024-11-12,South,Ads,929,60,26,426.41
2024-11-12,South,Social Media,2073,119,37,585.66
2024-11-12,South,Referral,3893,49,48,3084.36
2024-11-12,East,Email,4530,55,34,2400.07
2024-11-12,East,Ads,503,73,48,359.25
2024-11-12,East,Social Media,2867,138,29,685.71
2024-11-12,East,Referral,684,63,13,122.83
2024-11-12,West,Email,3440,35,18,1436.89
2024-11-12,West,Ads,3410,98,14,487.41
2024-11-12,West,Social Media,3848,85,9,409.3
2024-11-12,West,Referral,3837,151,44,990.83
2024-11-13,North,Email,670,101,47,342.8
2024-11-13,North,Ads,4491,53,3,294.97
2024-11-13,North,Social Media,4287,147,44,1186.05
2024-11-13,North,Referral,1537,100,16,247.17
2024-11-13,South,Email,522,121,35,141.43
2024-11-13,South,Ads,4501,123,8,343.16
2024-11-13,South,Social Media,1694,83,8,188.42
2024-11-13,South,Referral,624,146,12,58.24
2024-11-13,East,Email,1406,193,18,142.54
2024-11-13,East,Ads,861,47,36,734.04
2024-11-13,East,Social Media,3561,140,25,631.2
2024-11-13,East,Referral,769,44,37,640.3
2024-11-13,West,Email,3892,38,34,3792.94
2024-11-13,West,Ads,2941,163,41,649.67
2024-11-13,West,Social Media,514,67,12,91.81
2024-11-13,West,Referral,1980,38,5,232.65
2024-11-14,North,Email,1475,94,23,340.2
2024-11-14,North,Ads,2186,82,27,795.36
2024-11-14,North,Social Media,3282,112,6,197.13
2024-11-14,North,Referral,4017,44,35,3202.42
2024-11-14,South,Email,3964,103,30,1339.58
2024-11-14,South,Ads,1632,46,18,745.12
2024-11-14,South,Social Media,4336,32,11,1689.06
2024-11-14,South,Referral,1541,69,3,80.27
2024-11-14,East,Email,2526,66,26,1004.79
2024-11-14,East,Ads,739,31,14,373.08
2024-11-14,East,Social Media,3769,62,11,665.85
2024-11-14,East,Referral,4000,42,41,3791.13
2024-11-14,West,Email,1155,128,42,375.65
2024-11-14,West,Ads,1249,36,23,894.87
2024-11-14,West,Social Media,965,175,14,69.19
2024-11-14,West,Referral,616,197,20,71.44
2024-11-15,North,Email,695,126,4,18.46
2024-11-15,North,Ads,4629,58,48,3264.26
2024-11-15,North,Social Media,838,125,47,291.7
2024-11-15,North,Referral,1142,42,18,405.94
2024-11-15,South,Email,1118,165,47,329.73
2024-11-15,South,Ads,2066,112,10,188.06
2024-11-15,South,Social Media,3652,79,13,621.06
2024-11-15,South,Referral,2443,93,31,699.4
2024-11-15,East,Email,755,58,29,348.85
2024-11-15,East,Ads,2917,94,2,70.21
2024-11-15,East,Social Media,4183,65,10,763.82
2024-11-15,East,Referral,4239,116,4,159.23
2024-11-15,West,Email,4453,135,7,254.64
2024-11-15,West,Ads,1148,124,50,445.62
2024-11-15,West,Social Media,2601,131,45,901.29
2024-11-15,West,Referral,2852,163,22,429.39
2024-11-16,North,Email,2251,145,35,545.73
2024-11-16,North,Ads,2851,155,29,433.42
2024-11-16,North,Social Media,3623,162,5,130.06
2024-11-16,North,Referral,4567,81,44,2816.75
2024-11-16,South,Email,4124,118,29,1083.36
2024-11-16,South,Ads,636,149,4,19.85
2024-11-16,South,Social Media,3640,47,16,1305.29
2024-11-16,South,Referral,3587,187,9,160.74
2024-11-16,East,Email,4310,77,25,1508.08
2024-11-16,East,Ads,1868,149,26,390.36
2024-11-16,East,Social Media,4972,164,32,886.57
2024-11-16,East,Referral,4186,121,38,1192.91
2024-11-16,West,Email,2565,82,50,1570.06
2024-11-16,West,Ads,3629,174,40,853.38
2024-11-16,West,Social Media,986,170,40,269.22
2024-11-16,West,Referral,1570,126,3,37.69
2024-11-17,North,Email,2375,175,16,193.46
2024-11-17,North,Ads,1570,159,40,444.33
2024-11-17,North,Social Media,3911,176,44,1078.11
2024-11-17,North,Referral,4024,79,3,162.24
2024-11-17,South,Email,4877,90,11,622.63
2024-11-17,South,Ads,2111,115,43,828.22
2024-11-17,South,Social Media,2564,167,44,698.36
2024-11-17,South,Referral,853,68,24,353.49
2024-11-17,East,Email,2063,96,30,610.47
2024-11-17,East,Ads,4002,192,19,471.78
2024-11-17,East,Social Media,4772,169,46,1227.71
2024-11-17,East,Referral,3698,112,22,819.57
2024-11-17,West,Email,3991,171,33,906.27
2024-11-17,West,Ads,1966,115,33,462.39
2024-11-17,West,Social Media,3425,101,40,1500.67
2024-11-17,West,Referral,4707,189,24,653.74
2024-11-18,North,Email,3908,157,19,553.3
2024-11-18,North,Ads,4590,45,4,364.91
2024-11-18,North,Social Media,3702,185,3,51.97
2024-11-18,North,Referral,1724,55,23,588.33
2024-11-18,South,Email,2526,149,22,391.56
2024-11-18,South,Ads,2200,169,5,63.61
2024-11-18,South,Social Media,4874,191,43,959.65
2024-11-18,South,Referral,2282,131,16,327.71
2024-11-18,East,Email,3804,80,22,1099.21
2024-11-18,East,Ads,4845,90,37,2106.28
2024-11-18,East,Social Media,2325,54,40,1805.38
2024-11-18,East,Referral,4778,152,31,1051.7
2024-11-18,West,Email,1114,182,46,250.41
2024-11-18,West,Ads,3509,79,25,987.93
2024-11-18,West,Social Media,3410,102,22,606.27
2024-11-18,West,Referral,3641,179,3,71.7
2024-11-19,North,Email,1070,96,15,140.4
2024-11-19,North,Ads,4163,29,21,2839.64
2024-11-19,North,Social Media,1709,53,17,503.14
2024-11-19,North,Referral,1797,173,39,369.67
2024-11-19,South,Email,740,64,8,106.46
2024-11-19,South,Ads,4058,40,29,3348.81
2024-11-19,South,Social Media,637,170,49,198.55
2024-11-19,South,Referral,642,74,44,408.99
2024-11-19,East,Email,3059,180,40,553.35
2024-11-19,East,Ads,2519,50,11,527.83
2024-11-19,East,Social Media,1692,29,21,1379.85
2024-11-19,East,Referral,833,22,2,90.2
2024-11-19,West,Email,753,93,16,120.19
2024-11-19,West,Ads,3831,23,5,795.24
2024-11-19,West,Social Media,1593,116,9,128.65
2024-11-19,West,Referral,680,24,6,148.23
2024-11-20,North,Email,4123,141,8,228.77
2024-11-20,North,Ads,2063,190,14,151.01
2024-11-20,North,Social Media,2857,37,28,1851.6
2024-11-20,North,Referral,3006,141,42,898.9
2024-11-20,South,Email,4154,169,48,1283.05
2024-11-20,South,Ads,4279,51,20,1464.06
2024-11-20,South,Social Media,4084,193,42,812.29
2024-11-20,South,Referral,2299,179,31,350.98
2024-11-20,East,Email,1484,80,34,510.22
2024-11-20,East,Ads,3805,187,40,676.33
2024-11-20,East,Social Media,4715,191,50,1203.23
2024-11-20,East,Referral,3630,30,26,3722.11
2024-11-20,West,Email,1313,73,46,779.05
2024-11-20,West,Ads,3911,154,34,974.91
2024-11-20,West,Social Media,4310,112,13,428.9
2024-11-20,West,Referral,1488,182,21,158.25
2024-11-21,North,Email,2577,61,11,539.89
2024-11-21,North,Ads,3505,103,30,1089.37
2024-11-21,North,Social Media,576,140,4,19.46
2024-11-21,North,Referral,4687,102,18,837.65
2024-11-21,South,Email,4170,59,10,630.82
2024-11-21,South,Ads,4368,85,18,754.3
2024-11-21,South,Social Media,3986,111,44,1424.15
2024-11-21,South,Referral,922,79,31,394.58
2024-11-21,East,Email,1923,117,15,232.05
2024-11-21,East,Ads,3422,190,10,196.01
2024-11-21,East,Social Media,816,125,31,185.43
2024-11-21,East,Referral,3826,114,36,1024.57
2024-11-21,West,Email,3355,176,7,159.82
2024-11-21,West,Ads,935,43,39,873.08
2024-11-21,West,Social Media,2799,154,12,203.34
2024-11-21,West,Referral,3207,82,17,736.71
2024-11-22,North,Email,3915,49,31,2352.42
2024-11-22,North,Ads,4963,103,23,1196.42
2024-11-22,North,Social Media,3248,40,38,3492.92
2024-11-22,North,Referral,3161,182,39,703.49
2024-11-22,South,Email,2323,99,29,726.72
2024-11-22,South,Ads,4982,196,22,530.41
2024-11-22,South,Social Media,3161,49,23,1525.93
2024-11-22,South,Referral,775,166,3,15.21
2024-11-22,East,Email,864,46,16,328.04
2024-11-22,East,Ads,1089,36,27,792.89
2024-11-22,East,Social Media,2694,177,31,547.0
2024-11-22,East,Referral,2877,146,3,60.77
2024-11-22,West,Email,1686,70,38,831.36
2024-11-22,West,Ads,3726,29,2,304.55
2024-11-22,West,Social Media,4601,96,49,2554.94
2024-11-22,West,Referral,4806,70,20,1516.89
2024-11-23,North,Email,4057,21,20,4083.29
2024-11-23,North,Ads,1287,42,16,435.83
2024-11-23,North,Social Media,4758,155,50,1430.74
2024-11-23,North,Referral,1995,168,50,558.72
2024-11-23,South,Email,3386,88,30,1110.36
2024-11-23,South,Ads,2157,199,3,37.53
2024-11-23,South,Social Media,1637,133,14,187.75
2024-11-23,South,Referral,1476,182,23,188.31
2024-11-23,East,Email,3057,184,22,420.8
2024-11-23,East,Ads,3539,77,2,101.14
2024-11-23,East,Social Media,1186,26,24,1180.0
2024-11-23,East,Referral,2725,173,32,577.04
2024-11-23,West,Email,2189,127,29,447.97
2024-11-23,West,Ads,4249,49,3,225.84
2024-11-23,West,Social Media,1117,122,12,114.41
2024-11-23,West,Referral,693,126,33,204.05
2024-11-24,North,Email,4702,36,16,1749.52
2024-11-24,North,Ads,2282,170,37,551.53
2024-11-24,North,Social Media,3173,93,18,553.42
2024-11-24,North,Referral,3089,29,4,444.15
2024-11-24,South,Email,4294,58,38,2803.76
2024-11-24,South,Ads,588,181,23,62.66
2024-11-24,South,Social Media,2330,149,33,574.33
2024-11-24,South,Referral,2934,188,9,147.85
2024-11-24,East,Email,702,84,16,127.78
2024-11-24,East,Ads,2725,170,48,811.93
2024-11-24,East,Social Media,602,36,23,356.8
2024-11-24,East,Referral,4587,163,17,495.0
2024-11-24,West,Email,3938,180,43,892.68
2024-11-24,West,Ads,2574,34,8,513.84
2024-11-24,West,Social Media,797,28,10,277.35
2024-11-24,West,Referral,2476,95,31,902.82
2024-11-25,North,Email,2673,103,47,1280.17
2024-11-25,North,Ads,4014,26,9,1660.14
2024-11-25,North,Social Media,2363,21,15,1897.01
2024-11-25,North,Referral,1029,35,6,180.51
2024-11-25,South,Email,4568,103,24,1199.6
2024-11-25,South,Ads,2752,132,14,297.41
2024-11-25,South,Social Media,3999,61,46,2484.49
2024-11-25,South,Referral,4723,57,34,2698.97
2024-11-25,East,Email,2554,63,13,528.27
2024-11-25,East,Ads,2863,20,19,2837.88
2024-11-25,East,Social Media,1894,73,4,89.05
2024-11-25,East,Referral,4272,78,44,2040.57
2024-11-25,West,Email,507,74,7,51.11
2024-11-25,West,Ads,3685,107,11,331.91
2024-11-25,West,Social Media,643,120,17,80.8
2024-11-25,West,Referral,2386,25,6,518.46
2024-11-26,North,Email,3421,108,47,1627.15
2024-11-26,North,Ads,1336,82,50,875.69
2024-11-26,North,Social Media,1336,92,45,637.23
2024-11-26,North,Referral,1897,29,15,856.0
2024-11-26,South,Email,1304,71,49,885.91
2024-11-26,South,Ads,3584,153,38,793.23
2024-11-26,South,Social Media,3475,30,18,1703.7
2024-11-26,South,Referral,2920,168,43,639.69
2024-11-26,East,Email,1014,79,30,420.04
2024-11-26,East,Ads,727,53,38,462.34
2024-11-26,East,Social Media,1455,20,5,390.19
2024-11-26,East,Referral,2913,165,35,578.86
2024-11-26,West,Email,4035,169,17,347.5
2024-11-26,West,Ads,2922,105,7,202.2
2024-11-26,West,Social Media,4789,90,18,849.83
2024-11-26,West,Referral,4959,149,8,296.01
2024-11-27,North,Email,2502,28,15,1093.01
2024-11-27,North,Ads,2790,131,23,419.58
2024-11-27,North,Social Media,1883,107,21,440.58
2024-11-27,North,Referral,3532,145,24,572.72
2024-11-27,South,Email,2123,189,26,267.74
2024-11-27,South,Ads,3919,95,27,1164.76
2024-11-27,South,Social Media,3323,152,12,226.94
2024-11-27,South,Referral,668,127,39,195.88
2024-11-27,East,Email,938,139,33,234.12
2024-11-27,East,Ads,2949,93,33,960.84
2024-11-27,East,Social Media,4923,65,39,2537.48
2024-11-27,East,Referral,1020,127,6,43.93
2024-11-27,West,Email,3642,58,43,2461.25
2024-11-27,West,Ads,3661,193,28,442.24
2024-11-27,West,Social Media,3463,155,33,768.6
2024-11-27,West,Referral,1670,43,25,984.42
2024-11-28,North,Email,2539,139,19,344.22
2024-11-28,North,Ads,1515,195,19,164.2
2024-11-28,North,Social Media,2243,170,23,293.67
2024-11-28,North,Referral,4394,103,34,1402.58
2024-11-28,South,Email,4781,138,9,315.24
2024-11-28,South,Ads,2700,115,47,1054.11
2024-11-28,South,Social Media,3375,70,49,2021.65
2024-11-28,South,Referral,1223,187,8,50.69
2024-11-28,East,Email,3714,89,11,424.62
2024-11-28,East,Ads,4419,128,12,388.19
2024-11-28,East,Social Media,3899,111,4,129.9
2024-11-28,East,Referral,3265,71,30,1183.91
2024-11-28,West,Email,4386,22,2,458.35
2024-11-28,West,Ads,2761,53,34,2122.81
2024-11-28,West,Social Media,2805,151,17,319.1
2024-11-28,West,Referral,3836,76,41,1975.46
2024-11-29,North,Email,2819,155,24,350.0
2024-11-29,North,Ads,3586,121,34,1049.84
2024-11-29,North,Social Media,1654,177,46,385.24
2024-11-29,North,Referral,1491,129,8,95.94
2024-11-29,South,Email,1965,162,45,541.64
2024-11-29,South,Ads,579,60,35,289.12
2024-11-29,South,Social Media,1771,48,17,567.6
2024-11-29,South,Referral,2213,24,12,1124.69
2024-11-29,East,Email,2892,69,15,644.09
2024-11-29,East,Ads,3021,101,21,713.17
2024-11-29,East,Social Media,4770,79,11,581.88
2024-11-29,East,Referral,4005,151,42,1066.85
2024-11-29,West,Email,2788,103,26,701.8
2024-11-29,West,Ads,3846,76,16,764.75
2024-11-29,West,Social Media,707,79,46,350.88
2024-11-29,West,Referral,4510,179,14,351.41
2024-11-30,North,Email,708,152,50,266.15
2024-11-30,North,Ads,2936,90,49,1347.73
2024-11-30,North,Social Media,633,85,14,121.83
2024-11-30,North,Referral,4519,30,27,3320.39
2024-11-30,South,Email,2203,75,21,651.62
2024-11-30,South,Ads,1528,33,25,1177.66
2024-11-30,South,Social Media,2983,67,25,1184.95
2024-11-30,South,Referral,2038,138,10,164.28
2024-11-30,East,Email,3142,43,5,300.05
2024-11-30,East,Ads,4084,135,36,905.44
2024-11-30,East,Social Media,3205,29,11,1326.51
2024-11-30,East,Referral,2769,98,9,227.36
2024-11-30,West,Email,3960,64,8,506.68
2024-11-30,West,Ads,2508,131,14,241.3
2024-11-30,West,Social Media,1920,92,6,139.36
2024-11-30,West,Referral,2935,173,5,71.81
2024-12-01,North,Email,2649,182,26,409.59
2024-12-01,North,Ads,517,77,13,95.59
2024-12-01,North,Social Media,1330,31,12,503.39
2024-12-01,North,Referral,1371,86,50,795.46
2024-12-01,South,Email,1469,100,4,66.53
2024-12-01,South,Ads,3161,110,43,1289.48
2024-12-01,South,Social Media,2931,96,43,1539.84
2024-12-01,South,Referral,984,25,8,285.13
2024-12-01,East,Email,2527,113,21,459.27
2024-12-01,East,Ads,3587,89,30,1190.66
2024-12-01,East,Social Media,4760,200,24,486.71
2024-12-01,East,Referral,3269,38,28,2070.53
2024-12-01,West,Email,961,64,35,450.64
2024-12-01,West,Ads,4436,102,28,1143.48
2024-12-01,West,Social Media,588,147,39,176.91
2024-12-01,West,Referral,3220,115,26,600.28
2024-12-02,North,Email,4249,23,13,1962.67
2024-12-02,North,Ads,765,54,36,499.41
2024-12-02,North,Social Media,2314,84,19,554.85
2024-12-02,North,Referral,1491,200,21,180.24
2024-12-02,South,Email,3774,167,26,597.66
2024-12-02,South,Ads,2276,50,2,104.77
2024-12-02,South,Social Media,3043,111,22,647.13
2024-12-02,South,Referral,4053,89,44,1828.0
2024-12-02,East,Email,2622,64,6,231.17
2024-12-02,East,Ads,1221,103,40,476.0
2024-12-02,East,Social Media,2944,99,26,624.02
2024-12-02,East,Referral,993,173,33,160.99
2024-12-02,West,Email,2779,31,27,2044.88
2024-12-02,West,Ads,2425,154,32,472.05
2024-12-02,West,Social Media,4854,123,48,1527.14
2024-12-02,West,Referral,2464,197,16,239.31
2024-12-03,North,Email,3330,108,4,125.13
2024-12-03,North,Ads,3009,135,5,102.3
2024-12-03,North,Social Media,3852,30,9,1205.92
2024-12-03,North,Referral,2787,79,11,378.1
2024-12-03,South,Email,2712,82,40,1330.46
2024-12-03,South,Ads,4377,139,34,1088.38
2024-12-03,South,Social Media,2080,191,2,21.02
2024-12-03,South,Referral,973,162,42,268.21
2024-12-03,East,Email,3695,139,9,245.88
2024-12-03,East,Ads,1735,147,7,92.14
2024-12-03,East,Social Media,1340,90,47,633.63
2024-12-03,East,Referral,3375,79,6,263.99
2024-12-03,West,Email,1465,154,18,164.7
2024-12-03,West,Ads,1234,169,46,284.8
2024-12-03,West,Social Media,2815,183,11,173.7
2024-12-03,West,Referral,3819,38,7,830.56
2024-12-04,North,Email,929,46,22,373.7
2024-12-04,North,Ads,2096,54,43,1458.81
2024-12-04,North,Social Media,4488,164,25,775.56
2024-12-04,North,Referral,4760,32,26,3214.64
2024-12-04,South,Email,4724,68,36,2018.38
2024-12-04,South,Ads,1832,199,13,101.1
2024-12-04,South,Social Media,2338,62,21,704.02
2024-12-04,South,Referral,762,89,22,223.85
2024-12-04,East,Email,3419,73,20,758.75
2024-12-04,East,Ads,2519,128,35,621.32
2024-12-04,East,Social Media,3918,189,3,56.37
2024-12-04,East,Referral,4129,125,18,584.74
2024-12-04,West,Email,701,52,43,525.7
2024-12-04,West,Ads,4721,68,25,2064.69
2024-12-04,West,Social Media,4774,88,48,2211.41
2024-12-04,West,Referral,4004,79,47,2714.42
2024-12-05,North,Email,4864,127,49,1915.4
2024-12-05,North,Ads,3172,116,37,880.89
2024-12-05,North,Social Media,3861,159,6,138.48
2024-12-05,North,Referral,4942,143,41,1149.77
2024-12-05,South,Email,3201,115,12,298.46
2024-12-05,South,Ads,2026,76,23,544.19
2024-12-05,South,Social Media,3647,48,19,1485.75
2024-12-05,South,Referral,3317,22,9,1113.0
2024-12-05,East,Email,3219,23,10,1318.82
2024-12-05,East,Ads,3755,35,18,1720.81
2024-12-05,East,Social Media,4077,105,8,306.06
2024-12-05,East,Referral,2099,75,47,1135.92
2024-12-05,West,Email,1761,41,24,893.28
2024-12-05,West,Ads,4070,102,20,658.24
2024-12-05,West,Social Media,4563,48,22,2103.24
2024-12-05,West,Referral,504,95,8,50.21
2024-12-06,North,Email,972,157,39,193.92
2024-12-06,North,Ads,1102,182,11,65.45
2024-12-06,North,Social Media,731,91,47,423.99
2024-12-06,North,Referral,2386,146,50,692.62
2024-12-06,South,Email,2797,99,29,759.67
2024-12-06,South,Ads,3279,158,43,829.61
2024-12-06,South,Social Media,3836,78,29,1677.95
2024-12-06,South,Referral,2149,180,48,614.26
2024-12-06,East,Email,1417,176,35,296.82
2024-12-06,East,Ads,3311,192,31,616.3
2024-12-06,East,Social Media,3221,168,14,257.13
2024-12-06,East,Referral,3561,141,22,471.25
2024-12-06,West,Email,4154,32,14,1629.69
2024-12-06,West,Ads,4089,167,13,342.95
2024-12-06,West,Social Media,1107,94,25,242.0
2024-12-06,West,Referral,2652,54,18,981.19
2024-12-07,North,Email,2182,50,18,680.75
2024-12-07,North,Ads,4274,66,2,147.84
2024-12-07,North,Social Media,1149,155,43,303.54
2024-12-07,North,Referral,2566,91,2,60.34
2024-12-07,South,Email,3490,103,31,1209.64
2024-12-07,South,Ads,1939,164,43,532.4
2024-12-07,South,Social Media,3255,166,40,852.33
2024-12-07,South,Referral,4554,164,14,377.58
2024-12-07,East,Email,724,163,5,25.63
2024-12-07,East,Ads,4196,42,3,277.9
2024-12-07,East,Social Media,909,144,48,243.5
2024-12-07,East,Referral,3359,180,50,929.99
2024-12-07,West,Email,2551,137,24,508.1
2024-12-07,West,Ads,1101,111,22,201.2
2024-12-07,West,Social Media,2342,134,16,230.92
2024-12-07,West,Referral,3162,99,24,661.37
2024-12-08,North,Email,4628,54,41,3934.9
2024-12-08,North,Ads,4325,171,20,551.14
2024-12-08,North,Social Media,4108,172,28,536.16
2024-12-08,North,Referral,3000,127,34,653.09
2024-12-08,South,Email,1644,35,12,609.9
2024-12-08,South,Ads,2645,135,6,123.29
2024-12-08,South,Social Media,4944,130,33,1416.43
2024-12-08,South,Referral,4059,40,30,3111.51
2024-12-08,East,Email,1044,155,43,271.33
2024-12-08,East,Ads,4585,60,11,806.42
2024-12-08,East,Social Media,3761,94,47,1884.17
2024-12-08,East,Referral,1616,72,49,971.34
2024-12-08,West,Email,4824,154,18,517.74
2024-12-08,West,Ads,4862,44,25,2508.17
2024-12-08,West,Social Media,1606,112,38,586.52
2024-12-08,West,Referral,1871,186,22,245.35
2024-12-09,North,Email,4911,183,41,1188.52
2024-12-09,North,Ads,1452,126,21,285.59
2024-12-09,North,Social Media,3697,122,5,151.05
2024-12-09,North,Referral,4705,77,25,1556.39
2024-12-09,South,Email,4141,177,13,359.69
2024-12-09,South,Ads,1261,123,44,514.11
2024-12-09,South,Social Media,3143,191,21,405.61
2024-12-09,South,Referral,1968,168,11,127.85
2024-12-09,East,Email,2162,199,41,366.84
2024-12-09,East,Ads,1616,27,24,1403.61
2024-12-09,East,Social Media,1854,196,36,302.39
2024-12-09,East,Referral,4587,159,22,694.87
2024-12-09,West,Email,2248,67,28,1039.87
2024-12-09,West,Ads,3764,41,16,1419.97
2024-12-09,West,Social Media,3590,59,35,1929.72
2024-12-09,West,Referral,4248,46,18,1578.85
2024-12-10,North,Email,1384,143,32,332.22
2024-12-10,North,Ads,4217,143,32,925.02
